"","lenguaje_punt","matematicas_punt","ciencias_sociales_punt","quimica_punt","fisica_punt","ingles_punt","idj","inst_pertenece_evaluado","estu_grupo_referencia","mod_comunica_escrita_punt","mod_ingles_punt","mod_lectura_critica","mod_razona_cuantitativo_punt","mod_comp_ciudadanas_punt","inse","d.gender_F","d.tuition_3","d.tuition_5","d.tuition_4","d.titulo_A","n"
"30252",49.19,55.71,46.81,55.7,46.84,83.41,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",8.4,13.6,11,10.7,10.5,67.863056423,0,0,1,0,1,37
"32165",61.76,55.71,57.79,50.66,41.52,47.21,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",10.9,11.3,10.7,10.9,11,68.618248261,1,0,1,0,1,37
"335181",57.32,40.82,48.62,48.97,46.84,44.74,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",12,10.6,11.4,10.6,10.8,59.654722619,1,0,1,0,1,37
"348011",49.19,44.48,44.96,41.37,46.84,54.57,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",8.7,12.3,10.5,10.3,9,68.982061985,1,0,1,0,1,37
"35592",47.14,44.48,43.06,45.4,44.26,50.87,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",8.2,10.4,11.6,10.1,9.9,65.968795398,0,0,1,0,1,37
"365311",51.21,36.38,34.51,43.47,49.32,48.43,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",10.6,10.2,10.1,9.5,9.1,59.757890633,1,0,1,0,1,37
"414731",49.19,62.82,57.79,57.44,54.12,71.53,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",9.9,12.8,11.2,11.4,11.1,68.972906357,0,0,1,0,1,37
"417691",45.01,55.71,36.86,43.47,56.51,49.65,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",9.3,10.4,9.8,11.6,8.9,69.7523974,0,0,1,0,1,37
"46325",49.19,55.71,44.96,45.4,49.32,67.6,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",11.5,11.2,10.3,10.6,9.4,71.314412087,0,0,1,0,1,37
"466171",45.01,47.67,57.79,50.66,56.51,42.2,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",9.8,9.9,10.3,9.4,10.4,57.325289582,0,0,1,0,1,37
"53478",53.22,47.67,41.1,61.18,46.84,79.55,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",10.4,13.9,11.3,11,10.5,64.529691692,1,0,1,0,1,37
"55811",59.82,85.34,49.3,56.01,51.8,71.12,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",8.3,12.3,11.4,12.3,11.4,49.90058465,0,0,1,0,1,37
"596971",62.45,60.82,43.08,56.1,54.33,66.91,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",9.3,14.4,10.9,11.3,10,57.618513695,1,0,1,0,1,37
"73219",49.15,56.71,39.05,48.83,55.85,47.21,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",9.3,10.3,8.6,11.5,9.2,51.517814227,0,0,1,0,0,37
"750221",56.79,39.56,50.26,47.13,39.48,36.71,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",9.3,9.6,9.5,9.5,10.6,58.467569216,0,0,1,0,1,37
"762911",49.15,63.87,58.3,50.5,48.41,52.09,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",9.3,9.5,10.5,11,8.9,62.470432179,0,0,1,0,1,37
"95789",68.8,58.22,53.8,59.28,57.57,87.56,2708,"INST. DE CIENCIAS DE LA SALUD","Agricultural Sciences",12.3,14.4,11,9.3,10.5,69.454277319,1,0,1,0,1,37
"8444",51.38,48.4,46.05,42.03,32.15,49.6,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",11.4,10.1,9.2,9.9,9.6,56.685095577,1,0,0,1,1,52
"20408",57.14,35.55,46.05,52.46,49.04,60.2,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",11.5,11.5,9.5,10.7,11,57.42199505,1,0,1,0,1,52
"25157",47.41,35.55,47.97,44.03,26.2,49.6,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.4,9.7,9.9,10.2,9.5,59.547147912,1,0,1,0,1,52
"26779",49.43,45.66,49.87,39.81,46.37,53.56,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",11.3,10.2,9.5,10.8,10.1,62.728249622,1,0,0,1,1,52
"31224",53.3,55.8,55.59,45.87,56.34,45.71,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.7,9.8,10.9,10.5,10.4,57.637486147,0,0,0,1,0,52
"32562",53.3,50.97,46.05,49.26,36.62,45.71,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.5,10.2,9.4,9.5,9.1,56.911023476,0,0,0,1,1,52
"32567",55.21,58.15,61.72,50.87,56.34,57.84,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.6,10.4,10.8,10.7,9.9,55.854420386,0,0,0,1,1,52
"33334",49.43,48.4,47.97,52.46,49.04,43.74,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.3,7.4,9.2,10.8,9.5,43.054778803,0,0,0,1,1,52
"38401",55.21,14.92,44.09,47.6,36.62,39.58,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.8,9.7,8.5,8.8,9.1,55.105941704,0,0,0,1,1,52
"39029",49.43,55.8,37.77,45.87,43.5,34.92,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.2,9.5,9.9,10,9.4,59.125490808,0,0,0,1,1,52
"41134",51.38,39.38,57.56,45.87,43.5,47.66,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.6,9.7,10.4,10.5,11.6,64.059240886,0,0,1,0,1,52
"54766",53.22,55.71,50.42,57.44,49.32,52.09,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",12,11,10.6,10.9,10,53.845737123,1,0,0,1,0,52
"55878",57.32,47.67,34.51,41.37,38.57,52.09,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",11.2,10.5,9.9,10.3,10.1,59.443168175,1,0,1,0,1,52
"56663",40.35,30.49,44.96,41.37,41.52,36.71,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.5,9.6,9.5,9.4,8.7,57.128653523,0,0,0,1,1,52
"56727",59.48,53.2,61.83,54.01,46.84,43.48,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.4,11.2,10.3,11.7,11.3,49.08084691,0,0,0,1,1,52
"59732",55.25,47.67,55.9,48.97,51.73,54.57,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.4,9.9,10,10.3,10.6,63.933522986,1,0,0,1,1,52
"62739",49.19,47.67,54.05,54.01,44.26,42.2,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.7,9.9,10,11.3,10.5,41.04543051,0,0,0,1,1,52
"63331",53.22,47.67,50.42,54.01,49.32,42.2,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.3,9.5,9,9.7,9.5,54.059052891,1,0,0,1,1,52
"69117",53.22,47.67,61.83,47.22,58.93,57.13,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",11.2,9.9,11,11.5,11.6,56.553871584,0,0,1,0,1,52
"72100",55.25,47.67,57.79,48.97,46.84,39.54,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.6,10.5,10,10.2,10.1,55.923331767,0,0,0,1,1,52
"73328",40.35,53.2,39.05,43.47,38.57,42.2,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8,9.2,9.2,9.7,8.6,53.559182582,0,0,1,0,1,52
"285921",42.76,53.2,31.93,41.37,49.32,36.71,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.7,9.9,8.6,10,8.9,55.647912004,0,0,0,1,0,52
"29348",47.14,58.13,46.81,52.34,61.41,39.54,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.8,9.9,10.6,9.6,10,54.80945213,0,0,0,1,0,52
"303231",57.32,47.67,46.81,33.07,46.84,53.32,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.4,9.2,10.2,9.6,9.6,56.159934666,1,0,0,1,0,52
"32213",51.21,47.67,48.62,50.66,44.26,47.21,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.6,8.3,7.5,8.6,7,59.923083974,1,0,0,1,1,52
"326591",37.68,36.38,44.96,45.4,44.26,39.54,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.3,9.5,9.4,10.4,9.3,70.781239174,0,0,0,1,1,52
"34138",40.35,40.82,54.05,50.66,54.12,47.21,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.9,9.7,10,9.1,10,60.362675556,0,0,0,1,1,52
"37035",53.22,55.71,55.9,48.97,46.84,61.22,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.8,10.4,10.2,11,11.2,57.227496552,0,0,0,1,1,52
"37923",55.25,58.13,46.81,57.44,51.73,61.22,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",11.6,13.3,11.2,11.2,7.7,53.605564814,1,0,0,1,1,52
"384331",49.19,36.38,44.96,45.4,54.12,55.84,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.1,9.6,11.2,9.4,10.3,58.048063401,0,0,0,1,1,52
"45876",49.19,40.82,50.42,47.22,41.52,39.54,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.8,10.2,10.2,11,10.6,54.13577217,1,0,0,1,0,52
"478391",59.48,36.38,54.05,43.47,54.12,42.2,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.7,9.5,10.8,11.9,11.7,47.881421149,0,0,0,1,1,52
"505761",37.68,21,48.62,28.75,49.32,48.43,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.4,9.4,11.2,10.4,10.3,52.494574466,1,0,0,1,1,52
"510161",42.76,44.48,39.05,33.07,27,43.48,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.8,9.7,10.3,8.4,9.5,38.068026542,1,0,0,1,1,52
"585281",55.39,50.18,45,45.74,22.57,42.2,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.4,11.6,11.5,9.8,10.9,63.184694192,0,0,0,1,1,52
"603701",55.7,47.26,53.33,52.01,49.33,46.92,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",11.1,9.5,10.3,9.7,10.5,59.809003182,1,0,0,1,1,52
"612561",49.15,47.48,43.7,41.62,31.16,48.43,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.8,9.2,9.5,9.9,10.2,56.37362336,0,0,0,1,1,52
"616411",52.77,66.35,60.17,54.29,54.91,49.65,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.3,11,11.1,12.7,11.3,62.651624125,0,0,0,1,1,52
"658101",54.66,47.41,43.91,59.94,50.09,48.43,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.9,10.6,9.7,10.7,10.2,63.622771836,1,0,0,1,1,52
"672451",34.94,52.15,43.7,34.48,48.41,37.51,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.3,9.4,9.6,10.2,9.2,56.016637395,0,0,0,1,1,52
"678191",44.91,39.55,41.43,44.28,47.54,33.63,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",7.6,9.6,9.7,9,9,46.170974239,0,0,1,0,1,52
"679521",52.77,44.96,52.05,50.94,44.84,52.09,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.9,10.8,10.9,9.4,10,46.590058351,1,0,0,1,1,52
"689031",52.77,47.41,43.91,46,47.54,44.74,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.9,9.4,9.4,9.6,8.4,42.612274048,1,1,0,0,1,52
"695911",42.72,39.55,46.09,49.3,44.84,36.71,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.2,9.9,9.1,9.5,8.9,65.596503227,0,0,0,1,1,52
"71408",47.18,59.02,56.29,57.36,45.69,52.09,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",11,10.6,10.4,10.2,10.3,61.302708687,0,0,0,1,1,52
"721241",51.08,52.15,48.2,59.25,50.98,49.65,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.4,10.8,10.8,11,11.1,55.035421354,0,0,0,1,0,52
"728871",49.15,45.01,50.26,53.84,50.98,35.21,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.1,10.2,10.5,9.2,10,61.365014895,0,0,0,1,1,52
"736861",58.52,32.82,48.2,50.94,47.54,42.2,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.5,10.3,10.3,9.6,9.2,61.207360057,1,0,1,0,1,52
"748221",49.15,45.01,48.2,48.83,45.69,38.31,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",8.4,9.7,9.4,10.1,9,48.394268215,0,0,0,1,1,52
"82962",42.93,42.39,48.2,47.13,39.48,42.2,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10,10.5,9.9,10,9.9,55.847246131,1,0,0,1,1,52
"93452",42.93,42.39,39.24,34.48,45.69,28.24,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",9.9,9.5,8.6,9,9.2,44.241032267,0,0,1,0,1,52
"93612",50.87,47.41,43.91,47.67,44.84,54.57,2709,"FUND. U. SAN MARTIN","Agricultural Sciences",10.4,9,10.6,8.8,9,59.626286216,1,1,0,0,1,52
"1119",43.11,48.68,35.3,52.25,49.27,42.99,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",10.6,9.7,8.6,9.9,8.8,33.313592339,1,1,0,0,1,33
"3722",45.57,56.19,48.14,43.19,56.61,34.2,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.6,9.4,9.7,8.8,10.5,42.94909421,1,1,0,0,1,33
"8833",61.16,50.97,59.6,49.26,43.5,57.84,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",11.7,10,10.8,11.7,10.8,48.888076014,1,1,0,0,1,33
"25760",40.63,48.4,46.05,47.6,36.62,37.34,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.3,9.1,8.7,9.5,9.3,46.775336045,1,1,0,0,1,33
"31197",51.38,45.66,46.05,50.87,51.55,34.92,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.6,9,10.4,10.2,10.6,27.468855499,0,1,0,0,1,33
"45855",54.31,37.74,43.12,38.8,46.28,40.78,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.8,9.7,9.1,9,9,41.738143923,0,0,0,0,1,33
"61999",42.76,47.67,31.93,41.37,49.32,35.21,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",7.9,9.2,8.4,10.2,8.4,22.419746831,0,1,0,0,0,33
"64421",55.25,44.48,41.1,43.47,46.84,53.32,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",10,9.4,9.7,9.2,10.2,47.687359422,1,1,0,0,1,33
"67478",45.01,50.54,31.93,36.34,46.84,33.63,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.4,9.4,9.9,9.4,8.2,25.225941608,1,1,0,0,1,33
"67806",49.19,55.71,52.23,41.37,44.26,49.65,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.4,9.1,10,10.6,10.4,34.830678742,1,0,0,0,1,33
"69030",51.21,30.49,41.1,47.22,38.57,40.88,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.2,8.5,9.3,9.6,9.5,32.626515571,1,1,0,0,1,33
"73255",42.76,44.48,41.1,41.37,44.26,36.71,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",10.1,9,8.6,9.9,8.5,40.924733424,0,1,0,0,0,33
"73528",49.19,40.82,39.05,43.47,51.73,35.21,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.5,9.5,9.3,9.9,8.8,33.332527038,1,1,0,0,1,33
"73966",49.19,21,48.62,48.97,38.57,30.17,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",10.7,9.4,9.9,8.5,10.7,34.235252114,0,1,0,0,0,33
"73967",53.22,47.67,50.42,43.47,44.26,36.71,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.5,9.7,10.2,9.5,9.9,26.290773266,0,1,0,0,0,33
"76273",53.57,35.35,51.06,39.55,43.91,43.48,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.4,9.5,9.2,9.2,8.7,26.659811628,1,0,0,0,1,33
"76274",46.7,44.76,55.36,52.36,51.8,42.2,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",11.8,10,9.7,10.1,9.4,25.477000027,1,0,0,0,1,33
"76276",44.39,50.18,42.9,52.36,33.42,39.07,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.1,9.8,9.9,10.1,10.2,35.022390918,1,1,0,0,1,33
"79841",50.87,47.41,56.29,42.49,47.54,38.31,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",11.1,9.7,9.4,9,10,39.425287491,0,1,0,0,1,33
"80011",51.08,32.79,52.28,52.16,50.98,42.2,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",10,9.7,10.2,9.9,9.3,30.416045854,1,0,0,1,1,33
"80018",48.95,42.36,48.2,42.49,44.84,38.31,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.3,9.5,10,8.3,10.1,25.194477002,0,1,0,0,1,33
"80785",52.97,42.39,33.88,48.83,39.48,43.48,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",10.7,9.9,9.4,10.6,9.7,39.309539928,0,1,0,0,0,33
"80956",37.71,39.55,46.09,47.67,41.92,33.63,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",10.9,9.6,10.1,10.5,10,34.866012511,1,1,0,0,1,33
"80979",52.77,36.42,48.2,49.3,38.68,40.89,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.7,10,8.9,9.7,9.4,26.204205366,0,0,0,0,0,33
"80980",44.91,49.77,43.91,42.49,50.09,35.21,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.9,9.7,8.7,10.1,9.5,23.283554229,0,1,0,0,0,33
"25176",41.93,47.01,45.06,40.66,43.61,42.76,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",10.4,9.5,8.8,9.6,8.8,44.364335431,0,1,0,0,1,33
"409701",55.25,44.48,31.93,47.22,35.31,40.88,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.8,9.6,9,8.3,8.6,48.876784292,1,1,0,0,1,33
"549711",51.21,53.2,50.42,45.4,44.26,44.74,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.9,11,11.2,11.5,9.8,40.264370065,0,0,0,0,1,33
"592161",36.36,52.82,43.08,44.08,56.8,41.6,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",8.4,9.2,9.3,9.4,8.8,28.439096584,0,0,0,0,1,33
"82574",40.34,44.96,43.91,46,41.92,38.31,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.8,9.6,8.5,9.5,9.1,48.70447047,0,1,0,0,0,33
"82975",42.93,45.01,54.29,50.5,53.45,37.51,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.3,9.4,9.7,8.4,8.9,30.650166525,1,1,0,0,0,33
"92492",45.12,28.38,52.05,48.83,31.16,35.21,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.5,9.1,9.5,10.4,10.3,34.407706948,0,1,0,0,1,33
"103087",48.26,67.01,39.7,45.59,48.33,41.68,2715,"FUND. U. DE POPAYAN","Agricultural Sciences",9.1,9.6,11.2,10.2,9.5,37.828804907,0,1,0,0,1,33
"1028",34.35,60.8,44.41,41.14,43.64,31.31,2818,"UNISARC","Agricultural Sciences",9,9.4,8.3,8.1,8.6,44.349464693,0,1,0,0,0,86
"1072",47.92,58.51,33.14,36.47,43.64,44.86,2818,"UNISARC","Agricultural Sciences",8.4,8.8,8.8,9,8.4,40.486505883,0,1,0,0,0,86
"1446",43.11,42.62,33.14,41.14,58.93,44.86,2818,"UNISARC","Agricultural Sciences",9.2,9.5,8.7,9.2,8.4,32.782708546,1,1,0,0,0,86
"1462",43.11,45.81,41.77,46.96,43.64,48.49,2818,"UNISARC","Agricultural Sciences",8.1,9.2,8.3,9.5,8.8,46.220814487,0,1,0,0,0,86
"1581",54.69,53.81,48.14,43.19,46.57,46.69,2818,"UNISARC","Agricultural Sciences",9.8,9.1,10.6,9.2,9.7,46.614071563,1,1,0,0,1,86
"6975",51.38,39.38,49.87,44.03,43.5,45.71,2818,"UNISARC","Agricultural Sciences",8.5,10,9,9.4,9.5,67.629400191,1,0,0,1,1,86
"21663",45.3,39.38,46.05,39.81,36.62,47.66,2818,"UNISARC","Agricultural Sciences",11.6,10.3,10.2,10,9.2,56.966371208,1,1,0,0,1,86
"21770",47.41,53.42,49.87,45.87,49.04,39.58,2818,"UNISARC","Agricultural Sciences",10.3,10.1,7.8,9.2,7.6,62.488976118,1,1,0,0,1,86
"23835",51.38,24.75,51.76,50.87,51.55,47.66,2818,"UNISARC","Agricultural Sciences",10.8,9.9,10.8,10.1,9.8,37.373529789,1,1,0,0,0,86
"23958",40.63,45.66,37.77,45.87,40.3,32.24,2818,"UNISARC","Agricultural Sciences",8.4,8.8,9.2,9.5,8.6,45.32100449,1,1,0,0,1,86
"27023",43.06,55.8,42.07,50.87,40.3,43.74,2818,"UNISARC","Agricultural Sciences",10.4,9.8,9.7,9.9,10.2,46.320236619,1,1,0,0,0,86
"28072",55.21,35.55,46.05,37.23,56.34,55.64,2818,"UNISARC","Agricultural Sciences",10.1,9.6,10.4,9.9,9.3,65.774440524,0,0,0,1,1,86
"32006",49.43,39.38,46.05,45.87,36.62,32.24,2818,"UNISARC","Agricultural Sciences",9.7,9.8,9.1,9.7,9.3,50.899628594,0,1,0,0,1,86
"32229",53.3,62.84,51.76,45.87,46.37,45.71,2818,"UNISARC","Agricultural Sciences",9.2,11.2,10.2,10.9,10.5,50.923730734,0,1,0,0,0,86
"32640",47.41,50.97,30.09,47.6,43.5,55.64,2818,"UNISARC","Agricultural Sciences",7.7,10.5,10.8,10.9,9.5,53.672831902,0,1,0,0,1,86
"32992",51.38,50.97,47.97,49.26,46.37,39.58,2818,"UNISARC","Agricultural Sciences",6.8,9.1,8.5,10,9.4,53.920052804,0,1,0,0,1,86
"33543",51.38,48.4,44.09,37.23,46.37,45.71,2818,"UNISARC","Agricultural Sciences",9.7,9.4,7.4,10,8.3,51.320898748,0,1,0,0,0,86
"40857",43.06,48.4,46.05,45.87,40.3,39.58,2818,"UNISARC","Agricultural Sciences",9.1,9.5,9.7,9.9,9.1,35.681507942,0,1,0,0,1,86
"41923",50.35,64.15,52.77,62.49,58.17,60.09,2818,"UNISARC","Agricultural Sciences",7.8,8.8,9.5,10.3,9.8,45.674916959,0,1,0,0,1,86
"41957",56.32,49.62,58.98,48.89,46.28,68.92,2818,"UNISARC","Agricultural Sciences",10.3,13.3,10.6,10,10.3,51.380963458,0,1,0,0,1,86
"43967",56.32,47.01,54.76,52.17,40.72,42.76,2818,"UNISARC","Agricultural Sciences",8.7,9.5,10,9.2,11.2,62.18760818,0,0,0,1,1,86
"45286",50.35,49.62,50.82,47.3,48.79,53.84,2818,"UNISARC","Agricultural Sciences",11.1,11.4,11.8,10.9,10.5,57.281237784,0,1,0,0,1,86
"46644",41.93,47.01,34.83,34.53,29.28,33.81,2818,"UNISARC","Agricultural Sciences",10,9.5,8.4,9.2,8.5,53.097897011,0,1,0,0,1,86
"47154",60.55,54.52,45.06,53.9,48.79,44.66,2818,"UNISARC","Agricultural Sciences",7.5,9.9,11.3,11.6,10,57.989387176,0,1,0,0,1,86
"47509",48.36,72.51,48.89,40.66,46.28,48.32,2818,"UNISARC","Agricultural Sciences",10.5,9.9,9.9,10.7,9.8,53.211053098,0,0,0,0,1,86
"53103",45.01,58.13,55.9,41.37,49.32,52.09,2818,"UNISARC","Agricultural Sciences",10,9.6,10.2,10.5,10.6,51.856012699,0,1,0,0,0,86
"54070",42.76,40.82,36.86,43.47,41.52,35.21,2818,"UNISARC","Agricultural Sciences",9.5,9.2,8.7,9.7,9.2,39.90062607,0,1,0,0,1,86
"56030",57.32,47.67,50.42,47.22,46.84,39.54,2818,"UNISARC","Agricultural Sciences",10.2,9.6,11.1,10.4,10.9,52.776023901,0,1,0,0,0,86
"56331",45.01,30.49,43.06,43.47,44.26,40.88,2818,"UNISARC","Agricultural Sciences",8.8,8,9.7,10.3,9.5,31.761642323,0,0,0,0,0,86
"59600",51.21,53.2,50.42,45.4,44.26,65.86,2818,"UNISARC","Agricultural Sciences",9.8,8.8,10.2,8.8,8.7,58.042284648,0,0,0,1,1,86
"60231",34.62,47.67,34.51,33.07,27,36.71,2818,"UNISARC","Agricultural Sciences",8.7,9.5,8.4,9,9,35.491067581,0,1,0,0,1,86
"61780",61.76,40.82,57.79,50.66,44.26,44.74,2818,"UNISARC","Agricultural Sciences",10,9.6,11.5,10.8,11.3,60.531087049,0,1,0,0,1,86
"63729",57.32,58.13,52.23,47.22,49.32,39.54,2818,"UNISARC","Agricultural Sciences",10.3,10.3,10.2,11.5,11.3,40.294025485,0,1,0,0,1,86
"64070",42.76,44.48,48.62,47.22,46.84,43.48,2818,"UNISARC","Agricultural Sciences",10.1,9.4,9.4,9.5,9.1,55.634125856,1,1,0,0,0,86
"65044",49.19,44.48,41.1,45.4,38.57,42.2,2818,"UNISARC","Agricultural Sciences",10.1,9.2,8.8,9.2,8.9,35.440712826,1,1,0,0,0,86
"65264",42.76,50.54,50.42,43.47,38.57,39.54,2818,"UNISARC","Agricultural Sciences",11.3,9.5,9.7,8.3,9.5,44.624191386,1,0,0,0,1,86
"67888",55.25,47.67,25.63,36.34,38.57,43.48,2818,"UNISARC","Agricultural Sciences",9.3,9.4,9.2,10.1,10.2,27.811224398,0,0,0,0,1,86
"70369",45.01,47.67,41.1,41.37,49.32,39.54,2818,"UNISARC","Agricultural Sciences",10.1,9.7,10.6,9.4,10.2,46.912551424,1,0,0,1,1,86
"70694",45.01,55.71,52.23,54.01,46.84,44.74,2818,"UNISARC","Agricultural Sciences",10,9.7,10,10,10.2,55.629656976,0,1,0,0,1,86
"70705",53.22,60.49,57.79,47.22,44.26,40.88,2818,"UNISARC","Agricultural Sciences",9.7,9.4,9.4,9.9,10.1,54.713621348,0,1,0,0,1,86
"74077",34.62,30.49,43.06,43.47,44.26,44.74,2818,"UNISARC","Agricultural Sciences",12.1,9.6,9,9,9.6,42.034031363,1,1,0,0,1,86
"76119",51.43,49.95,49.3,49.01,33.75,58.26,2818,"UNISARC","Agricultural Sciences",10,11,9.7,10.8,9.6,47.227219631,0,0,0,1,1,86
"239131",46.31,56.89,48.89,44.07,48.79,42.76,2818,"UNISARC","Agricultural Sciences",8.2,9.2,9.3,10,7.1,44.649407405,0,1,0,0,1,86
"24480",56.32,47.01,46.98,36.78,43.61,36.37,2818,"UNISARC","Agricultural Sciences",7.3,9.5,9.4,9.5,9.8,46.98176259,0,1,0,0,1,86
"245281",52.33,37.74,46.98,38.8,43.61,42.76,2818,"UNISARC","Agricultural Sciences",9.4,10.2,8.9,9.2,8.7,46.911400015,0,1,0,0,1,86
"248921",54.31,47.01,48.89,44.07,43.61,44.66,2818,"UNISARC","Agricultural Sciences",9.3,9.8,9.2,9,8.9,56.828001296,0,1,0,0,1,86
"248981",54.31,41.17,52.77,44.07,40.72,42.76,2818,"UNISARC","Agricultural Sciences",9.8,9.2,10.1,9.2,8.4,49.123798149,0,0,0,0,1,86
"248991",54.31,41.17,54.76,42.4,40.72,33.81,2818,"UNISARC","Agricultural Sciences",9.4,9.6,10.8,9.6,9.3,55.914434877,0,1,0,0,1,86
